match_id,date,map,team_a_players,team_b_players
693899,2023-08-20,Hideout(Random Civs),"[314461722817593345, 1064104070329159691, 715438374357434401, 568705990489276426]","[692780064106086420, 725758030221934692, 699611550423711766, 849334461773774928]"
693892,2023-08-20,Hideout(Random Civs),"[716142389902704691, 703469910138814515, 754608550721880144, 503759402206101545]","[749079044917690388, 410863622139412482, 714793302582362162, 510692606913806340]"
693887,2023-08-20,African Clearing (Random civs),"[692780064106086420, 440357833255682058, 699611550423711766, 715438374357434401]","[314461722817593345, 849334461773774928, 463259002596360203, 568705990489276426]"
693868,2023-08-20,Arena (Random civs),"[635025856313557033, 410863622139412482, 635033349206966277, 503759402206101545]","[439339450770653185, 703469910138814515, 714793302582362162, 754608550721880144]"
693865,2023-08-20,Team Islands,"[314461722817593345, 749079044917690388, 463259002596360203, 510692606913806340]","[716142389902704691, 692780064106086420, 695309066771365970, 699611550423711766]"
693855,2023-08-20,Team Acropolis (Random Civs),"[635025856313557033, 635033349206966277, 715438374357434401, 568705990489276426]","[410863622139412482, 703469910138814515, 714793302582362162, 697860695550722089]"
693847,2023-08-20,Frontline (Random Civs),"[716142389902704691, 439339450770653185, 401748724021329920, 697862073173934161]","[692780064106086420, 749079044917690388, 695309066771365970, 699611550423711766]"
693845,2023-08-20,Valley,"[725758030221934692, 703469910138814515, 714793302582362162, 568705990489276426]","[635025856313557033, 410863622139412482, 715438374357434401, 697860695550722089]"
693845,2023-08-20,Valley,"[725758030221934692, 703469910138814515, 714793302582362162, 568705990489276426]","[635025856313557033, 410863622139412482, 635033349206966277, 697860695550722089]"
693827,2023-08-20,Ghost Lake,"[439339450770653185, 401748724021329920, 635033349206966277, 715438374357434401]","[692780064106086420, 695309066771365970, 697862073173934161, 697860695550722089]"
693809,2023-08-20,Coastal Forest (Random Civs),"[401748724021329920, 695309066771365970, 394425164231868416, 584450667897290784]","[692780064106086420, 714793302582362162, 463259002596360203, 635033349206966277]"
693790,2023-08-20,Nomad (Random Civs),"[394425164231868416, 635033349206966277, 745196188277538915, 584239778740961299]","[714793302582362162, 463259002596360203, 715438374357434401, 697860695550722089]"
693739,2023-08-20,Mega Random (Random Civs),"[313042064332029952, 714793302582362162, 463259002596360203, 584239778740961299]","[410863622139412482, 401748724021329920, 715438374357434401, 697860695550722089]"
693723,2023-08-20,Land Nomad (Random Civs),"[401748724021329920, 725758030221934692, 715438374357434401, 697860695550722089]","[410863622139412482, 714793302582362162, 463259002596360203, 584239778740961299]"
693713,2023-08-20,Frontline (Random Civs),"[703469910138814515, 714793302582362162, 463259002596360203, 584450667897290784]","[401748724021329920, 725758030221934692, 715438374357434401, 697860695550722089]"
693713,2023-08-20,Frontline (Random Civs),"[703469910138814515, 714793302582362162, 849334461773774928, 584450667897290784]","[401748724021329920, 725758030221934692, 715438374357434401, 697860695550722089]"
693704,2023-08-20,Black Forest (Random Civs),"[314461722817593345, 463259002596360203, 584450667897290784, 584239778740961299]","[410863622139412482, 699611550423711766, 703469910138814515, 510692606913806340]"
693692,2023-08-20,Golden Lakes (Random Civs),"[725758030221934692, 714793302582362162, 944589553598095362, 463259002596360203]","[695309066771365970, 703469910138814515, 635033349206966277, 715438374357434401]"
693658,2023-08-20,Valley,"[401748724021329920, 703469910138814515, 463259002596360203, 584239778740961299]","[695309066771365970, 699611550423711766, 767743114575085628, 584450667897290784]"
693646,2023-08-20,Steppe,"[703469910138814515, 463259002596360203, 698943503509618729, 715438374357434401]","[699611550423711766, 714793302582362162, 635033349206966277, 584450667897290784]"
693637,2023-08-20,Ghost Lake,"[703469910138814515, 463259002596360203, 698943503509618729, 584450667897290784]","[699611550423711766, 714793302582362162, 715438374357434401, 584239778740961299]"
693637,2023-08-20,Ghost Lake,"[703469910138814515, 463259002596360203, 698943503509618729, 584450667897290784]","[699611550423711766, 714793302582362162, 635033349206966277, 584239778740961299]"
693621,2023-08-20,Arena (Random civs),"[386965257660399619, 749079044917690388, 635033349206966277, 584450667897290784]","[443955685227626517, 699611550423711766, 714793302582362162, 715438374357434401]"
693606,2023-08-20,Migration (Random Civs),"[386965257660399619, 394425164231868416, 715438374357434401, 584450667897290784]","[443955685227626517, 699611550423711766, 745196188277538915, 584239778740961299]"
693263,2023-08-19,Runestones( Random Civs),"[692780064106086420, 410863622139412482, 714793302582362162, 715438374357434401]","[716142389902704691, 714677532665839667, 463259002596360203, 584450667897290784]"
693260,2023-08-19,Michi,"[716142389902704691, 410863622139412482, 714793302582362162, 715438374357434401]","[314461722817593345, 463259002596360203, 503759402206101545, 584450667897290784]"
693220,2023-08-19,African Clearing (Random civs),"[716142389902704691, 692780064106086420, 463259002596360203, 503759402206101545]","[314461722817593345, 410863622139412482, 584450667897290784, 584239778740961299]"
693197,2023-08-19,Black Forest (Random Civs),"[439339450770653185, 699611550423711766, 849334461773774928, 510692606913806340]","[714677532665839667, 697862073173934161, 714793302582362162, 715438374357434401]"
693169,2023-08-19,Nomad (Random Civs),"[716142389902704691, 692780064106086420, 695309066771365970, 584450667897290784]","[314461722817593345, 410863622139412482, 503759402206101545, 584239778740961299]"
693159,2023-08-19,Ghost Lake,"[439339450770653185, 697862073173934161, 510692606913806340, 715438374357434401]","[699611550423711766, 849334461773774928, 714793302582362162, 463259002596360203]"
693138,2023-08-19,Enclosed- Random Civs,"[314461722817593345, 695309066771365970, 503759402206101545, 584239778740961299]","[716142389902704691, 692780064106086420, 703469910138814515, 584450667897290784]"
693113,2023-08-19,4 lakes (Random civs),"[410863622139412482, 697862073173934161, 754608550721880144, 510692606913806340]","[699611550423711766, 849334461773774928, 714793302582362162, 463259002596360203]"
693086,2023-08-19,Kawasan (Random Civs),"[699611550423711766, 849334461773774928, 503759402206101545, 715438374357434401]","[697862073173934161, 714793302582362162, 463259002596360203, 510692606913806340]"
693084,2023-08-19,Migration (Random Civs),"[692780064106086420, 703469910138814515, 1064104070329159691, 698943503509618729]","[716142389902704691, 439339450770653185, 695309066771365970, 584239778740961299]"
693037,2023-08-19,Arena (Random civs),"[699611550423711766, 849334461773774928, 394425164231868416, 463259002596360203]","[725758030221934692, 697862073173934161, 714793302582362162, 754608550721880144]"
693017,2023-08-19,Hideout(Random Civs),"[692780064106086420, 695309066771365970, 703469910138814515, 1064104070329159691]","[296465677114671105, 439339450770653185, 401748724021329920, 635033349206966277]"
693011,2023-08-19,Golden Pit,"[314461722817593345, 714793302582362162, 715438374357434401, 510692606913806340]","[699611550423711766, 697862073173934161, 849334461773774928, 463259002596360203]"
692977,2023-08-19,Oasis(Random Civs),"[692780064106086420, 725758030221934692, 703469910138814515, 584239778740961299]","[439339450770653185, 401748724021329920, 394425164231868416, 635033349206966277]"
692965,2023-08-19,Runestones( Random Civs),"[699611550423711766, 849334461773774928, 463259002596360203, 715438374357434401]","[440357833255682058, 697862073173934161, 714793302582362162, 568705990489276426]"
692945,2023-08-19,Land Nomad (Random Civs),"[439339450770653185, 401748724021329920, 703469910138814515, 1064104070329159691]","[692780064106086420, 695309066771365970, 394425164231868416, 635033349206966277]"
692933,2023-08-19,Valley,"[699611550423711766, 463259002596360203, 715438374357434401, 568705990489276426]","[440357833255682058, 849334461773774928, 714793302582362162, 584239778740961299]"
692887,2023-08-19,Golden Lakes (Random Civs),"[401748724021329920, 703469910138814515, 714793302582362162, 568705990489276426]","[440357833255682058, 394425164231868416, 635033349206966277, 510692606913806340]"
692864,2023-08-19,Enclosed- Random Civs,"[512487301717295104, 703469910138814515, 394425164231868416, 635033349206966277]","[440357833255682058, 401748724021329920, 510692606913806340, 715438374357434401]"
692822,2023-08-19,Land Nomad (Random Civs),"[512487301717295104, 849334461773774928, 394425164231868416, 584239778740961299]","[401748724021329920, 698943503509618729, 510692606913806340, 715438374357434401]"
692605,2023-08-19,Team Acropolis (Random Civs),"[386965257660399619, 410863622139412482, 725758030221934692, 715438374357434401]","[314461722817593345, 394425164231868416, 635033349206966277, 767743114575085628]"
692565,2023-08-19,4 lakes (Random civs),"[716142389902704691, 725758030221934692, 394425164231868416, 584239778740961299]","[749079044917690388, 699611550423711766, 715438374357434401, 767743114575085628]"
692553,2023-08-19,Arena (Random civs),"[716142389902704691, 313042064332029952, 944589553598095362, 584239778740961299]","[440357833255682058, 699611550423711766, 394425164231868416, 715438374357434401]"
692536,2023-08-19,Mongolia,"[313042064332029952, 440357833255682058, 699611550423711766, 584239778740961299]","[716142389902704691, 725758030221934692, 394425164231868416, 635033349206966277]"
692533,2023-08-19,Ball Arena (Random civs),"[716142389902704691, 313042064332029952, 584239778740961299]","[440357833255682058, 725758030221934692, 394425164231868416]"
692219,2023-08-18,Black Forest (Random Civs),"[692780064106086420, 317357930796023828, 410863622139412482, 714793302582362162]","[716142389902704691, 635025856313557033, 439339450770653185, 510692606913806340]"
692140,2023-08-18,Oasis(Random Civs),"[716142389902704691, 410863622139412482, 512487301717295104, 510692606913806340]","[692780064106086420, 317357930796023828, 439339450770653185, 568705990489276426]"
692066,2023-08-18,Hideout(Random Civs),"[692780064106086420, 439339450770653185, 695309066771365970, 714793302582362162]","[314461722817593345, 697862073173934161, 503759402206101545, 568705990489276426]"
692038,2023-08-18,Land Nomad (Random Civs),"[699611550423711766, 509251341105889280, 754608550721880144, 510692606913806340]","[716142389902704691, 410863622139412482, 698943503509618729, 584239778740961299]"
692017,2023-08-18,Kawasan (Random Civs),"[716142389902704691, 439339450770653185, 410863622139412482, 584239778740961299]","[317357930796023828, 699611550423711766, 849334461773774928, 698943503509618729]"
692010,2023-08-18,Frontline (Random Civs),"[314461722817593345, 440357833255682058, 697862073173934161, 714793302582362162]","[692780064106086420, 635025856313557033, 714677532665839667, 695309066771365970]"
691965,2023-08-18,Ghost Lake,"[439339450770653185, 410863622139412482, 509251341105889280, 849334461773774928]","[716142389902704691, 317357930796023828, 698943503509618729, 584239778740961299]"
691949,2023-08-18,Runestones( Random Civs),"[317357930796023828, 703469910138814515, 697862073173934161, 509251341105889280]","[716142389902704691, 699611550423711766, 849334461773774928, 944589553598095362]"
691891,2023-08-18,Arabia,"[317357930796023828, 699611550423711766, 703469910138814515, 849334461773774928]","[716142389902704691, 439339450770653185, 697862073173934161, 944589553598095362]"
691857,2023-08-18,Enclosed- Random Civs,"[716142389902704691, 394425164231868416, 698943503509618729, 584239778740961299]","[697862073173934161, 849334461773774928, 714793302582362162, 635033349206966277]"
691819,2023-08-18,Black Forest (Random Civs),"[692780064106086420, 695309066771365970, 703469910138814515, 635033349206966277]","[317357930796023828, 725758030221934692, 697862073173934161, 944589553598095362]"
691775,2023-08-18,African Clearing (Random civs),"[313042064332029952, 849334461773774928, 394425164231868416, 635033349206966277]","[716142389902704691, 401748724021329920, 714793302582362162, 584239778740961299]"
691761,2023-08-18,4 lakes (Random civs),"[317357930796023828, 725758030221934692, 703469910138814515, 944589553598095362]","[692780064106086420, 695309066771365970, 697862073173934161, 509251341105889280]"
691722,2023-08-18,Hideout(Random Civs),"[716142389902704691, 401748724021329920, 635033349206966277, 584239778740961299]","[313042064332029952, 394425164231868416, 714793302582362162, 698943503509618729]"
